38,Автобус,Остановка,8 КМ,8 КМ,0,30.305357,60.161099,-
39,Автобус,Остановка,ОТДЕЛЕНИЕ СОВХОЗА №3,ОТДЕЛЕНИЕ СОВХОЗА №3,0,30.291876,60.157317,-
40,Автобус,Остановка,"ПОС. АГАЛАТОВО, ЖИЛГОРОДОК","ПОС. АГАЛАТОВО, ЖИЛГОРОДОК",0,30.29539,60.21812,-
41,Автобус,Остановка,ПР. ЧЕРНЫШЕВСКОГО,ПР. ЧЕРНЫШЕВСКОГО,0,30.36002,59.94898,-
42,Автобус,Остановка,"ПОС. АГАЛАТОВО, ДОР. НА СЕРТОЛОВО","ПОС. АГАЛАТОВО, ДОР. НА СЕРТОЛОВО",0,30.288996,60.219844,-
43,Автобус,Остановка,"ПОС. АГАЛАТОВО, ДОР. НА СЕРТОЛОВО","ПОС. АГАЛАТОВО, ДОР. НА СЕРТОЛОВО",0,30.291769,60.219704,-
44,Автобус,Остановка,ГАГАРИНСКАЯ УЛ.,ГАГАРИНСКАЯ УЛ.,0,30.34369,59.94837,-
45,Автобус,Остановка,19 КМ,19 КМ,0,30.262702,60.231359,-
46,Автобус,Остановка,ГАНГУТСКАЯ УЛ.,ГАНГУТСКАЯ УЛ.,0,30.342693,59.944534,-
47,Автобус,Остановка,19 КМ,19 КМ,0,30.262045,60.231365,-
48,Автобус,Остановка,ТРОИЦКАЯ ПЛ.,ТРОИЦКАЯ ПЛ.,0,30.323403,59.953807,-
49,Автобус,Остановка,22 КМ,22 КМ,0,30.246279,60.257266,-
50,Автобус,Остановка,22 КМ,22 КМ,0,30.24578,60.257325,-
51,Автобус,Остановка,ДОРОГА НА ЕЛИЗАВЕТИНКУ,ДОРОГА НА ЕЛИЗАВЕТИНКУ,0,30.231473,60.273177,-
52,Автобус,Остановка,"ОТД. ПЛЕМ. 3-ДА ""ЛЕСНОЕ"", ПО ТРЕБОВАНИЮ","ОТД. ПЛЕМ. 3-ДА ""ЛЕСНОЕ"", ПО ТРЕБОВАНИЮ",0,30.321206,60.182815,-
53,Автобус,Остановка,"ОТД. ПЛЕМ. 3-ДА ""ЛЕСНОЕ"", ПО ТРЕБОВАНИЮ","ОТД. ПЛЕМ. 3-ДА ""ЛЕСНОЕ"", ПО ТРЕБОВАНИЮ",0,30.321769,60.182818,-
54,Автобус,Остановка,12 КМ,12 КМ,0,30.315211,60.18552,-
55,Автобус,Остановка,12 КМ,12 КМ,0,30.315796,60.185572,-
56,Автобус,Остановка,"ПОС. КАСИМОВО, 1","ПОС. КАСИМОВО, 1",0,30.312328,60.19364,-
57,Автобус,Остановка,"ПОС. КАСИМОВО, 1","ПОС. КАСИМОВО, 1",0,30.312953,60.193549,-
58,Автобус,Остановка,"ПОС. КАСИМОВО, 2","ПОС. КАСИМОВО, 2",0,30.311553,60.199311,-
59,Автобус,Остановка,"ПОС. КАСИМОВО, 2","ПОС. КАСИМОВО, 2",0,30.312111,60.199267,-
60,Автобус,Остановка,"ПОС. КАСИМОВО, 3","ПОС. КАСИМОВО, 3",0,30.309761,60.204534,-
61,Автобус,Остановка,"ПОС. КАСИМОВО, 3","ПОС. КАСИМОВО, 3",0,30.310587,60.20445,-
62,Автобус,Остановка,15 КМ,15 КМ,0,30.302838,60.211879,-
63,Автобус,Остановка,15 КМ,15 КМ,0,30.30364,60.21178,-
64,Автобус,Остановка,"ПОС. АГАЛАТОВО, ЖИЛГОРОДОК","ПОС. АГАЛАТОВО, ЖИЛГОРОДОК",0,30.296125,60.218053,-
65,Автобус,Остановка,"УЛ. СОФЬИ КОВАЛЕВСКОЙ, УГ. ПР. НАУКИ","УЛ. СОФЬИ КОВАЛЕВСКОЙ, УГ. ПР. НАУКИ",0,30.409177,60.010825,-
66,Автобус,Остановка,"УЛ. СОФЬИ КОВАЛЕВСКОЙ,7","УЛ. СОФЬИ КОВАЛЕВСКОЙ,7",0,30.412919,60.014554,-
67,Автобус,Остановка,"СЕВЕРНЫЙ ПР., УГ. СВЕТЛАНОВСКОГО ПР.","СЕВЕРНЫЙ ПР., УГ. СВЕТЛАНОВСКОГО ПР.",0,30.390463,60.0264,-
68,Автобус,Остановка,"ПР. НАУКИ,УГ. УЛ. КАРПИНСКОГО","ПР. НАУКИ,УГ. УЛ. КАРПИНСКОГО",0,30.42375,60.00707,-
69,Автобус,Остановка,"УЛ. КАРПИНСКОГО,28","УЛ. КАРПИНСКОГО,28",0,30.42687,60.00988,-
70,Автобус,Остановка,"УЛ. КАРПИНСКОГО,28","УЛ. КАРПИНСКОГО,28",0,30.426641,60.009889,-
71,Автобус,Остановка,"СЕВЕРНЫЙ ПР.,91","СЕВЕРНЫЙ ПР.,91",0,30.428516,60.016197,-
72,Автобус,Остановка,"УЛ. КАРПИНСКОГО,38","УЛ. КАРПИНСКОГО,38",0,30.429642,60.012414,-
